,test,pred,pred_upper,pred_lower
77768,15000,32242.221117518253,88670.90843558538,-24186.46620054887
77769,20000,31350.59345804439,87779.28076730357,-25078.093851214795
77770,48000,30735.055240937043,87163.74254964832,-25693.632067774233
77771,24150,30734.591067378744,87163.27837636395,-25694.096241606465
77772,16000,31221.321866848866,87650.0091758391,-25207.36544214137
77773,23000,30944.92036574985,87373.6076747406,-25483.766943240895
77774,45000,30423.017985676095,86851.70529465422,-26005.669323302034
77775,7000,30504.405329621957,86933.09263860002,-25924.281979356107
77776,13500,30718.06991236145,87146.75720903142,-25710.617384308523
77777,39000,29927.001933969594,86355.68922325603,-26501.685355316848
77778,28110,29586.190918629647,86014.8782081879,-26842.49637092861
77779,7500,30026.411033328408,86455.09832235325,-26402.27625569644
77780,17800,29764.23738728478,86192.92466069534,-26664.449886125785
77781,26000,29108.582281921263,85537.26954760017,-27320.104983757643
77782,7000,28810.645952653475,85239.33321913576,-27618.04131382882
77783,15000,28668.079371429947,85096.76663790383,-27760.607895043937
77784,10000,27946.9416476333,84375.62891410827,-28481.74561884166
77785,19000,27565.492681369877,83994.17994784561,-28863.194585105848
77786,22000,27064.899347155137,83493.58661364373,-29363.787919333452
77787,32000,27009.032714692232,83437.71998117956,-29419.65455179509
77788,9450,27066.88734863394,83495.57461510449,-29361.799917836604
77789,6000,27263.466348671725,83692.15361514228,-29165.220917798833
77790,54600,26620.09225655647,83048.77952302861,-29808.595009915676
77791,107000,26573.537507664183,83002.2247741368,-29855.149758808435
77792,43500,28527.76274685019,84956.45000776307,-27900.924514062688
77793,18000,31297.958293547374,87726.64554763245,-25130.72896053771
77794,11000,31534.23909977761,87962.9263416166,-24894.44814206139
77795,47000,30982.850317182274,87411.53755149856,-25445.836917134016
77796,12000,30585.046501378038,87013.73371925055,-25843.640716494472
77797,105000,31000.087047991925,87428.7742502092,-25428.60015422535
77798,12000,31303.70211656821,87732.38931248253,-25124.9850793461
77799,27000,33433.74841820236,89862.43560545731,-22994.9387690526
77800,31500,32662.0812021744,89090.76837724532,-23766.605972896527
77801,5500,32526.499870506963,88955.18703353009,-23902.18729251617
77802,107000,32171.574864340342,88600.26201916391,-24257.11229048323
77803,4000,32284.055502649368,88712.74265018594,-24144.63164488721
77804,34200,34238.31105410581,90666.99819693455,-22190.376088722936
77805,69300,33320.72741351208,89749.41455582168,-23107.959728797527
77806,7000,33710.865798486906,90139.55294079636,-22717.821343822543
77807,14700,34522.559326236165,90951.24646854583,-21906.127816073495
77808,52500,33368.12647781415,89796.81362012365,-23060.56066449535
77809,41000,33049.84659002196,89478.53373233168,-23378.840552287766
77810,8000,33700.0250707324,90128.71221304197,-22728.66207157717
77811,13000,33655.59073939803,90084.27788170784,-22773.096402911775
77812,20450,32576.752051129162,89005.43919343881,-23851.93509118049
77813,30000,31898.807821902206,88327.49496421208,-24529.879320407665
77814,4000,31527.339661049744,87956.02680335946,-24901.347481259974
77815,42000,31260.263590680854,87688.9507329908,-25168.423551629083
77816,15000,30571.151278306308,86999.83842061607,-25857.535864003454
77817,47250,30866.402108110702,87295.08925042069,-25562.285034199278
77818,14000,30606.748765241166,87035.43590755096,-25821.938377068625
77819,40740,31046.1343787895,87474.82152109951,-25382.552763520518
77820,5000,30670.188434006956,87098.87555877803,-25758.498690764125
77821,25200,30800.119965764152,87228.80708098391,-25628.567149455605
77822,21000,29991.613239212602,86420.30035417294,-26437.07387574773
77823,20000,29875.977676651928,86304.6647916142,-26552.70943831034
77824,60900,29568.426500721354,85997.11361568491,-26860.26061424221
77825,29000,29781.37202833237,86210.05914330189,-26647.315086637136
77826,33500,30805.219508469123,87233.90660848604,-25623.46759154779
77827,28800,30891.230615787183,87319.91770737818,-25537.456475803807
77828,13000,30988.26310370779,87416.95019475238,-25440.423987336802
77829,31800,30820.11697836657,87248.80406941126,-25608.57011267812
77830,11000,30328.65522991687,86757.34232096138,-26100.031861127653
77831,55000,30277.697643978834,86706.38471921772,-26150.98943126006
77832,8000,30032.069163776716,86460.75622738585,-26396.617899832418
77833,39000,30677.600840017294,87106.28789783019,-25751.0862177956
77834,10600,30130.202968891143,86558.89002671954,-26298.484088937257
77835,65000,30304.357718202315,86733.0447760313,-26124.329339626667
77836,31500,30163.678952291142,86592.3660101094,-26265.008105527115
77837,26250,31368.114105976994,87796.80116379424,-25060.57295184026
77838,50000,31351.302398995023,87779.98945680572,-25077.384658815674
77839,30000,31487.315633922208,87916.00269173394,-24941.37142388953
77840,51500,32070.944615400665,88499.63167321589,-24357.742442414557
77841,31500,32287.289916699225,88715.97697452082,-24141.397141122365
77842,27000,32872.527086329785,89301.21414414092,-23556.159971481342
77843,32500,32797.38234891351,89226.06940674201,-23631.30470891499
77844,11000,32603.21655203246,89031.9036098522,-23825.47050578728
77845,26250,32395.901920420027,88824.58897824027,-24032.78513740021
77846,38000,31670.43339913674,88099.12045695694,-24758.253658683454
77847,26200,31647.227039552443,88075.91409737099,-24781.460018266098
77848,27190,31805.980287940398,88234.66734575904,-24622.706769878238
77849,15500,31648.768710477005,88077.45576831482,-24779.91834736081
77850,12000,31352.930338883547,87781.61739672124,-25075.75671895415
77851,50400,30728.295535405727,87156.98259321836,-25700.391522406906
77852,20000,30432.558748403586,86861.24580621705,-25996.128309409884
77853,21000,31037.501170977535,87466.18821637511,-25391.185874420044
77854,21000,30631.633445552616,87060.32048298889,-25797.053591883654
77855,20000,30328.95098198156,86757.63801994373,-26099.736055980607
77856,75000,29995.392907088786,86424.07994505072,-26433.294130873142
77857,9000,30323.80784989088,86752.49487504546,-26104.879175263697
77858,25200,31522.26443811597,87950.95146248909,-24906.42258625714
77859,80000,30837.220372806838,87265.90739717941,-25591.466651565734
77860,16000,31271.086847266284,87699.77387163066,-25157.600177098095
77861,88000,32680.51406934297,89109.20107681792,-23748.172938131975
77862,23000,32787.941375756716,89216.62838296298,-23640.745631449558
77863,33000,34405.18613165255,90833.87313887067,-22023.500875565565
77864,16250,33981.29264831192,90409.97965553036,-22447.39435890651
77865,13000,33737.94380519236,90166.63081239628,-22690.743202011567
77866,14500,32930.57557025644,89359.26257745989,-23498.111436946994
77867,19000,32130.0520337918,88558.7390409912,-24298.6349734076
77868,35000,31456.467886193892,87885.15487984242,-24972.21910745464
77869,11200,31183.1590441171,87611.84602913824,-25245.527940904038
77870,11000,31122.04765409264,87550.73463910873,-25306.639330923463
77871,85000,30362.568922195358,86791.25589617962,-26066.118051788893
77872,15000,30460.31413687204,86889.00110288447,-25968.372829140397
77873,19350,32063.162918318136,88491.84988406172,-24365.524047425453
77874,39900,31418.68250924386,87847.36947498558,-25010.00445649786
77875,16400,31209.098088104904,87637.78505384966,-25219.588877639842
77876,25200,31360.242530105003,87788.92949584906,-25068.444435639052
77877,30000,30899.50240064477,87328.18936639608,-25529.184565106538
77878,31500,30774.14651204527,87202.83347779627,-25654.540453705733
77879,22950,30847.04935445877,87275.73632020761,-25581.637611290073
77880,41000,30839.59613234566,87268.28309809486,-25589.090833403538
77881,30800,30798.71600784851,87227.40297359998,-25629.97095790296
77882,39900,31174.871336081946,87603.55830183293,-25253.81562966905
77883,38850,31339.14876947164,87767.83573521659,-25089.538196273308
77884,52000,31731.445226362936,88160.13219209941,-24697.24173937353
77885,37500,32239.343941357776,88668.03090709342,-24189.343024377868
77886,27300,32920.76035581016,89349.44732155188,-23507.926609931557
77887,78000,33019.59718334657,89448.28414910531,-23409.08978241217
77888,17600,33341.64805810557,89770.33502384575,-23087.038907634604
77889,24000,34543.05907896925,90971.74603329523,-21885.62787535674
77890,19400,33845.32681518808,90274.01376065057,-22583.36013027442
77891,15000,33364.78912418985,89793.47607018349,-23063.897821803796
77892,16500,32709.4502429828,89138.13718898049,-23719.23670301489
77893,37000,32003.91646628599,88432.60341229712,-24424.770479725135
77894,37000,31609.905146083853,88038.59209207495,-24818.78179990725
77895,16450,31894.71384602048,88323.40079201222,-24533.973099971256
77896,20000,31907.608882274646,88336.29582826585,-24521.07806371656
77897,43575,31346.153457376997,87774.84040336884,-25082.533488614856
77898,30000,31183.16101330751,87611.84795929883,-25245.525932683813
77899,50000,31622.70580837391,88051.39275436588,-24805.98113761806
77900,28000,31821.093557486536,88249.78050347799,-24607.59338850491
77901,45000,32386.52491520843,88815.21186120053,-24042.16203078367
77902,68250,32411.503605348687,88840.19055134027,-24017.183340642903
77903,31500,33233.3203399071,89662.00728589935,-23195.366606085154
77904,29400,34280.26154751141,90708.94849350314,-22148.42539848032
77905,18690,34109.691555118174,90538.37850111056,-22318.995390874225
77906,23625,33749.29581900394,90177.9827649958,-22679.391126987917
77907,37000,33159.197586396476,89587.884532389,-23269.489359596046
77908,57750,32898.85237443232,89327.53932042427,-23529.834571559637
77909,32500,33322.57624200858,89751.2631714363,-23106.11068741914
77910,25000,34047.9450809024,90476.63200231711,-22380.741840512317
77911,35000,33877.36324601735,90306.05015182603,-22551.323659791335
77912,28000,33582.2867420784,90010.97363887081,-22846.400154714014
77913,22000,33556.77475992233,89985.46164099529,-22871.91212115062
77914,15000,33231.356459635135,89660.04333088822,-23197.33041161795
77915,23100,32684.557097444114,89113.24395849962,-23744.12976361139
77916,55566,32036.851924879782,88465.53878647203,-24391.83493671246
77917,76650,32072.317153624346,88501.00399719662,-24356.36968994792
77918,20000,33325.10537628197,89753.79221305354,-23103.5814604896
77919,56700,34507.887885989076,90936.57471091702,-21920.79893893886
77920,16800,34261.30006013143,90689.98686967994,-22167.386749417077
77921,84000,34721.08145355656,91149.7682556241,-21707.60534851098
77922,17000,34671.975861052226,91100.66266284518,-21756.710940740726
77923,32500,35939.90388464011,92368.59067707938,-20488.782907799163
77924,15000,35227.9964558727,91656.68323249352,-21200.690320748123
77925,7000,34844.05529631252,91272.74206264623,-21584.631470021173
77926,42000,33865.26238328064,90293.94914159388,-22563.42437503259
77927,31000,33103.30272237502,89531.98948041741,-23325.384035667375
77928,31000,33355.513846384885,89784.20060445849,-23073.172911688715
77929,28350,33247.333815925165,89676.02057399754,-23181.352942147205
77930,45500,33119.94359247926,89548.63035053754,-23308.74316557902
77931,33600,33111.751909522005,89540.43865213443,-23316.934833090418
77932,48000,33499.43580526799,89928.12254113385,-22929.250930597875
77933,55000,33654.30492114707,90082.99165782213,-22774.38181552798
77934,21500,34319.18627768647,90747.8730130331,-22109.500457660142
77935,31000,34771.64756118154,91200.33429652671,-21657.03917416362
77936,40950,34268.074193794724,90696.7609291409,-22160.612541551447
77937,14700,34204.337019813145,90633.02375515578,-22224.34971552949
77938,88000,34156.99975307923,90585.68648842131,-22271.686982262858
77939,93000,34132.33460791039,90561.02133468777,-22296.35211886699
77940,90000,36422.6508401814,92851.33756183015,-20006.03588146736
77941,32000,38667.16765293755,95095.85436897432,-17761.51906309923
77942,18900,39983.68307980087,96412.36979581951,-16445.00363621777
77943,85000,39281.0012563859,95709.68797240513,-17147.68545963333
77944,41895,38970.065146004046,95398.75185373685,-17458.621561728745
77945,32000,40229.72561341792,96658.41232115083,-16198.961094314982
77946,20000,39956.257196594066,96384.94389062103,-16472.429497432895
77947,26500,39263.79640726616,95692.4831012931,-17164.89028676077
77948,60000,38328.24925101474,94756.93594504168,-18100.437443012204
77949,28350,38043.18798079087,94471.8746748178,-18385.498713236055
77950,20000,38447.17596743782,94875.86264922374,-17981.510714348093
77951,13890,37757.28031960802,94185.96699337961,-18671.40635416357
77952,14000,36788.84161773094,93217.52829151446,-19639.84505605258
77953,65000,35710.40213962498,92139.0888022803,-20718.284523030336
77954,70000,35292.606004557114,91721.292660393,-21136.08065127876
77955,25000,36531.465440158136,92960.15209036905,-19897.22121005279
77956,27000,37316.8184794178,93745.5051296255,-19111.868170789894
77957,19950,36688.92358400063,93117.61023420822,-19739.763066206957
77958,22000,36084.02118554106,92512.70783574873,-20344.665464666607
77959,23000,35336.72868684203,91765.4153370496,-21091.957963365545
77960,18000,34713.85300831693,91142.53965852459,-21714.833641890735
77961,40000,34116.88364896648,90545.57029917408,-22311.80300124111
77962,40950,33656.50880080984,90085.19545101753,-22772.17784939785
77963,43000,33920.47591599636,90349.16256620397,-22508.210734211265
77964,19000,34213.9011660579,90642.58781626562,-22214.785484149827
77965,28800,34277.985913403005,90706.67256361066,-22150.700736804647
77966,15750,33710.667189857515,90139.35384006526,-22718.01946035023
77967,26000,33338.225342077174,89766.91199228485,-23090.461308130492
77968,36000,32710.293474184335,89138.9801125185,-23718.393164149842
77969,58500,32556.663171600645,88985.34979702599,-23872.023453824702
77970,46200,32979.56658999501,89408.25320689067,-23449.12002690065
77971,21400,33918.03766319581,90346.72428007767,-22510.648953686046
77972,16000,34129.49939423977,90558.1860113867,-22299.18722290716
77973,18000,33500.56184455154,89929.2484617111,-22928.124772608026
77974,50000,32777.87705792929,89206.56367509218,-23650.80955923361
77975,50400,32533.735608784868,88962.42222594662,-23894.95100837689
77976,80000,33294.164914525725,89722.85153167226,-23134.521702620812
77977,49350,34349.832911294245,90778.51951906104,-22078.85369647255
77978,24100,35880.13850306656,92308.8251105709,-20548.54810443778
77979,28000,36072.8360491526,92501.52265664266,-20355.85055833747
77980,21000,35518.118888112076,91946.80549560188,-20910.567719377716
77981,55000,35047.36587579443,91476.05248328405,-21381.32073169519
77982,50000,34783.97757156997,91212.66417906081,-21644.709035920867
77983,31500,35525.19729021544,91953.8838977218,-20903.489317290914
77984,100000,35846.90099067424,92275.58759817558,-20581.785616827096
77985,30450,36362.37491175129,92791.06151924584,-20066.31169574325
77986,28000,38137.44060630212,94566.12720045925,-18291.245987855007
77987,90000,37631.125674882845,94059.81226029858,-18797.5609105329
77988,51450,37783.92143774761,94212.6080156802,-18644.765140184987
77989,100000,39395.18828890634,95823.87485827802,-17033.49828046535
77990,120750,40254.702343602155,96683.38891244639,-16173.984225242071
77991,26250,42780.61818560885,99209.30474839389,-13648.068377176176
77992,29400,44663.42885241645,101092.11540528756,-11765.257700454655
77993,23000,43556.29054181975,99984.97708640821,-12872.396002768714
77994,30400,42545.996569065326,98974.68311363878,-13882.689975508118
77995,23000,41510.82730185387,97939.51384642815,-14917.859242720413
77996,15750,40682.787126167284,97111.47366234567,-15745.899410011094
77997,19500,39618.90853278359,96047.59506949666,-16809.778003929474
77998,35500,38444.39535179781,94873.08188059644,-17984.29117700082
77999,28000,37668.49826016347,94097.18478950099,-18760.188269174054
78000,28000,37340.954839515245,93769.64136884964,-19087.731689819142
78001,25000,36821.390023202606,93250.07655251646,-19607.296506111255
78002,25000,36293.32982020322,92722.01634951658,-20135.356709110143
78003,20000,35725.98969381818,92154.67622314671,-20702.69683551036
78004,55000,35130.33959201747,91559.02612134547,-21298.34693731051
78005,82950,34844.05637387298,91272.74290321242,-21584.630155466453
78006,64000,35956.43975846213,92385.12627733087,-20472.246760406604
78007,100000,37633.69916539967,94062.3856848035,-18794.987354004174
78008,160000,39013.24365131842,95441.93016426063,-17415.442861623786
78009,75600,42103.71177246125,98532.3982808796,-14324.974735957105
78010,53000,45782.15206724826,102210.83856904962,-10646.534434553105
78011,50400,46386.52619483754,102815.21252969319,-10042.16014001811
78012,65000,46197.02996314038,102625.71629055706,-10231.656364276292
78013,46700,46136.223037328586,102564.9093652707,-10292.46329061353
78014,31500,46286.68761027975,102715.37393823723,-10141.998717677736
78015,46000,45714.01225177235,102142.69857973016,-10714.67407618546
78016,47200,44872.29682034565,101300.98314829051,-11556.389507599226
78017,68250,44568.272561824844,100996.9588897706,-11860.41376612091
78018,73500,44551.50470103527,100980.19102898634,-11877.1816269158
78019,65000,45267.07186668017,101695.75781844914,-11161.614085088811
78020,31500,45960.451053994126,102389.13699980121,-10468.234891812957
78021,32550,45966.716744903206,102395.40269043235,-10461.969200625936
78022,42000,44950.59949077324,101379.28543631571,-11478.086454769233
78023,39900,44170.91311844642,100599.59906398796,-12257.772827095112
78024,22500,43693.68025392595,100122.3661801636,-12735.005672311709
78025,30400,43001.686033681355,99430.37194694104,-13426.999879578325
78026,23500,41908.79697755746,98337.48288353518,-14519.888928420252
78027,26000,41071.98730028614,97500.67290047806,-15356.698299905773
78028,35700,40101.85989170459,96530.54548635299,-16326.825702943817
78029,25500,39412.00864846683,95840.6942436398,-17016.67694670614
78030,50400,38931.89846714238,95360.58406231453,-17496.787128029762
78031,12000,38489.316635445386,94918.00223061012,-17939.368959719344
78032,42000,38362.285312974025,94790.97090813763,-18066.400282189585
78033,80850,37456.88916324283,93885.57475841897,-18971.79643193331
78034,107000,37964.523546133205,94393.20914130958,-18464.162049043167
78035,38000,39945.425411325254,96374.11100150866,-16483.260178858145
78036,35000,41726.7352735884,98155.42086402538,-14701.950316848583
78037,86000,41278.73770399463,97707.4232944326,-15149.94788644334
78038,75000,41349.343279257046,97778.02885829905,-15079.342299784948
78039,63000,42855.38728309896,99284.07285629341,-13573.298290095503
78040,65100,43748.771542723654,100177.45711566365,-12679.91403021635
78041,57000,44272.33915431626,100701.02442707613,-12156.34611844361
78042,141700,44689.909420081465,101118.59468676103,-11738.77584659811
78043,73000,45866.078794288376,102294.76406096469,-10562.606472387932
78044,115500,48670.39029410086,105099.07555454705,-7758.2949663453255
78045,70000,49733.219575508294,106161.90475290635,-6695.465601889773
78046,63000,51419.413395176794,107848.09856621499,-5009.271775861409
78047,58800,51588.26111729888,108016.94601508438,-4840.423780486613
78048,43000,51408.811537632806,107837.49642921882,-5019.873353953219
78049,32550,50972.14495362941,107400.82984415934,-5456.539936900517
78050,26000,49918.17912694293,106346.86400322968,-6510.505749343814
78051,27300,48589.443822119065,105018.12841848115,-7839.24077424303
78052,9000,47135.001430103104,103563.68602046045,-9293.68316025423
78053,30000,45655.18837565416,102083.87295842328,-10773.496207114964
78054,25000,43946.01617277139,100374.70075554846,-12482.668410005681
78055,15200,42978.534672932685,99407.21924701562,-13450.149901150246
78056,14330,41771.34961563788,98200.03410134817,-14657.334870072402
78057,35000,40395.110467867664,96823.79494742514,-16033.574011689816
78058,30450,39303.03520090383,95731.71968097618,-17125.649279168516
78059,32000,38899.79136504289,95328.47583231478,-17528.893102229013
78060,16000,38370.32146742985,94799.00592145343,-18058.362986593726
78061,115000,37771.05870382866,94199.74315041272,-18657.6257427554
78062,45000,37895.91823591542,94324.60267690453,-18532.766205073684
78063,55000,40180.09939568766,96608.78382673486,-16248.58503535953
78064,17000,40279.38292197914,96708.06734140587,-16149.301497447595
78065,49350,40234.9096741066,96663.5940808273,-16193.774732614096
78066,46000,39421.07720434281,95849.76160330717,-17007.607194621552
78067,40000,39619.308469025884,96047.99286748585,-16809.375929434085
78068,35700,39613.28891823984,96041.97331668227,-16815.39548020259
78069,19000,39390.848691814565,95819.53307630468,-17037.83569267555
78070,42000,38838.23543504003,95266.91980795255,-17590.448937872497
78071,22000,38118.05222932688,94546.73659221517,-18310.632133561412
78072,18000,37885.06922069026,94313.7535711336,-18543.615129753074
78073,45000,37037.93036034292,93466.61470431261,-19390.75398362676
78074,27300,36440.40877523878,92869.09311841198,-19988.27556793442
78075,60000,36505.821254874274,92934.50559804641,-19922.86308829787
78076,42000,36411.18140588846,92839.86573750403,-20017.502925727116
78077,15700,37106.83593286118,93535.52025518662,-19321.84838946427
78078,45150,36876.32994496761,93305.014267811,-19552.354377875774
78079,32000,36241.39825661067,92670.0825652153,-20187.28605199395
78080,15000,36365.644796482906,92794.32909501682,-20063.039502051004
78081,28350,35896.800446725596,92325.48474554691,-20531.883852095714
78082,85000,35094.94147265589,91523.6257714711,-21333.74282615931
78083,39900,35455.80757501734,91884.49186370871,-20972.876713674035
78084,50000,36933.86009854583,93362.544377694,-19494.82418060233
78085,26000,37087.18128189365,93515.86556077417,-19341.50299698687
78086,29400,37218.225279038554,93646.9095435246,-19210.45898544749
78087,21500,36683.6142107507,93112.29846565178,-19745.070044150387
78088,89250,36168.635811311,92597.32006516133,-20260.04844253933
78089,139000,36300.64708402685,92729.33132840075,-20128.03716034704
78090,52000,39041.724933458754,95470.4091729661,-17386.959306048593
78091,27300,42043.39753325365,98472.08176591877,-14385.286699411474
78092,32000,41879.30266694599,98307.98690013264,-14549.381566240663
78093,27000,41066.85914516868,97495.54337809338,-15361.82508775602
78094,30000,40370.69822440282,96799.38245680963,-16057.986008004002
78095,20000,39638.34547812755,96067.02971078834,-16790.33875453323
78096,73500,38902.77139923637,95331.45562047457,-17525.912822001832
78097,21300,38601.13790997146,95029.82212445408,-17827.546304511154
78098,60900,39263.678837599306,95692.36305180677,-17165.005376608155
78099,42000,38824.54428283775,95253.22849704552,-17604.13993137003
78100,29400,39340.29765108376,95768.98186530116,-17088.386563133638
78101,24000,39136.29723427101,95564.98144848851,-17292.38697994648
78102,48000,38463.58584359992,94892.27005781666,-17965.09837061682
78103,26775,38010.88118659421,94439.56540081071,-18417.803027622278
78104,38000,38013.60165067889,94442.28586489058,-18415.082563532807
78105,29000,37558.218786946876,93986.90300115684,-18870.46542726308
78106,29400,37320.34038696383,93749.02460117728,-19108.343827249635
78107,54600,36879.903069456996,93308.58728366514,-19548.781144751156
78108,56000,36745.86198784401,93174.54620206496,-19682.822226376942
78109,49500,37440.0532337517,93868.73744796246,-18988.630980459064
78110,26000,38002.040572501675,94430.72478671142,-18426.64364170807
78111,26000,38084.42703716514,94513.11125137017,-18344.257177039886
78112,45000,37412.120113472294,93840.80432768192,-19016.56410073734
78113,24500,37063.32250005975,93492.00671427028,-19365.361714150764
78114,23500,37019.02170621186,93447.7059204216,-19409.662507997884
78115,24000,36394.6247732749,92823.30898747266,-20034.05944092285
78116,24900,35747.849944951224,92176.53415917294,-20680.834269270483
78117,47200,35220.52490730354,91649.20912150045,-21208.159306893373
78118,52500,34986.06500205776,91414.74921626122,-21442.6192121457
78119,42000,35547.546691226045,91976.23090543007,-20881.13752297798
78120,55000,36054.99445955097,92483.67867376836,-20373.68975466641
78121,27000,36411.97930037102,92840.66350061008,-20016.70489986804
78122,35000,36745.98739606046,93174.67158828862,-19682.696796167707
78123,30000,36358.63429563768,92787.31847152874,-20070.04988025337
78124,72000,36131.66672327162,92560.35088901472,-20297.017442471486
78125,20000,36331.461269539635,92760.145434759,-20097.222895679726
78126,29000,37093.94289066932,93522.627055888,-19334.741274549357
78127,25900,36402.28647675684,92830.9706419795,-20026.39768846582
78128,50000,35937.465907562655,92366.15007278163,-20491.21825765632
78129,48000,35765.612432194896,92194.29659740109,-20663.071733011297
78130,46000,36246.93823437322,92675.6223995768,-20181.745930830344
78131,48300,36668.145998161264,93096.8301633783,-19760.53816705576
78132,30870,36965.652639539396,93394.3368047408,-19463.031525662016
78133,58800,37157.93058332708,93586.61474853547,-19270.753581881327
78134,24500,37093.2251067195,93521.90927193078,-19335.459058491768
78135,18000,37511.95319278048,93940.63735799411,-18916.730972433157
78136,12000,36735.748512009086,93164.43267723414,-19692.935653215965
78137,23500,35801.901816969505,92230.5859668208,-20626.782332881798
78138,27000,34845.95784059998,91274.641979232,-21582.726298032045
78139,28100,34401.04857395869,90829.73270403317,-22027.635556115798
78140,62000,34055.926597489466,90484.61072704555,-22372.757532066622
78141,42000,34234.53467945201,90663.21879382688,-22194.14943492286
78142,39000,35120.80680851594,91549.49091578723,-21307.87729875536
78143,24150,35359.470852993356,91788.15496052185,-21069.213254535134
78144,22000,35252.561925986,91681.24603351488,-21176.12218154288
78145,55000,34739.0983371455,91167.78244466975,-21689.58577037874
78146,27090,34544.18991011525,90972.87401763913,-21884.494197408625
78147,8000,35070.14762327702,91498.83171608543,-21358.536469531384
78148,32800,34432.532926446016,90861.21701182249,-21996.151158930457
78149,31500,33625.698893391374,90054.38297877285,-22802.985191990098
78150,28000,33552.31076607119,89980.9948514534,-22876.373319311017
78151,70000,33458.88367417047,89887.56775955332,-22969.800411212367
78152,65000,33723.44870256865,90152.13278795416,-22705.23538281687
78153,55650,35221.44939104171,91650.13347642799,-21207.23469434458
78154,21000,36291.83287589108,92720.51695475647,-20136.851202974314
78155,17000,36630.732098971384,93059.41616348948,-19797.95196554671
78156,80000,35804.600858227364,92233.28491495462,-20624.083198499888
78157,14175,35739.22430352153,92167.90835361615,-20689.45974657309
78158,28000,36713.501215802644,93142.18526537615,-19715.18283377085
78159,54300,35866.64436834525,92295.32841791195,-20562.039681221453
78160,40000,35756.894913034295,92185.57896261636,-20671.789136547763
78161,24150,36331.23125260063,92759.91530218223,-20097.45279698097
78162,32500,36181.20727230389,92609.89132188188,-20247.47677727411
78163,33600,35727.94777308095,92156.63182265917,-20700.736276497257
78164,31500,35512.217485240966,91940.90153481733,-20916.466564335395
78165,23500,35380.678375653275,91809.3624252291,-21048.005673922555
78166,23000,35038.02824342683,91466.71229299181,-21390.655806138144
78167,70000,34535.59124648293,90964.27529604975,-21893.092803083877
78168,107000,34567.49666651106,90996.18071608097,-21861.187383058852
78169,42000,36519.705669286835,92948.38971194674,-19908.978373373073
78170,11070,38580.34128249082,95009.025325409,-17848.34276042736
78171,41000,38224.09252003209,94652.77656295687,-18204.59152289269
78172,85000,37269.39178840924,93698.07583133415,-19159.292254515676
78173,28500,37882.506370285555,94311.19041321211,-18546.177672640995
78174,18000,39015.339915665565,95444.02395858482,-17413.34412725368
78175,26460,38308.776465544535,94737.46050846876,-18119.907577379694
78176,17640,37374.53415299191,93803.21815997662,-19054.149853992807
78177,37000,36725.0717028242,93153.7557030287,-19703.612297380292
78178,15000,36029.164347392965,92457.84834734144,-20399.519652555515
78179,57750,35762.02466509157,92190.70866503767,-20666.659334854536
78180,54600,35314.542865174546,91743.22686512927,-21114.141134780177
78181,22000,36203.871424337485,92632.55542429212,-20224.81257561715
78182,26250,36474.71784594383,92903.40184589093,-19953.96615400327
78183,17850,35861.064406816964,92289.74840677669,-20567.619593142772
78184,16500,35256.003644216646,91684.68764417729,-21172.680355743993
78185,17850,34489.959519478885,90918.64350968812,-21938.72447073034
78186,19800,33695.11332087547,90123.79731082983,-22733.5706690789
78187,27000,33086.5643675928,89515.24835754599,-23342.1196223604
78188,70000,32607.4584135044,89036.14240345877,-23821.22557644997
78189,61400,32966.87924933454,89395.56317070681,-23461.80467203773
78190,50000,34421.270726071976,90849.95464147747,-22007.41318933352
78191,31000,35433.50670231553,91862.19061772159,-20995.17721309053
78192,33000,35730.2169496771,92158.9008650837,-20698.4669657295
78193,13100,35527.22000232594,91955.90391773202,-20901.463913080137
78194,16537,35088.1264780418,91516.81039344842,-21340.55743736482
78195,13650,34196.28106379081,90624.96497046517,-22232.402842883545
78196,22000,33369.948670830854,89798.63257750464,-23058.73523584294
78197,20000,32690.949328307426,89119.63323497851,-23737.734578363663
78198,50000,32217.898662842235,88646.58256950663,-24210.785243822167
78199,25000,32159.188674945482,88587.87258161294,-24269.495231721983
78200,33000,32622.653947417377,89051.33785408403,-23806.02995924929
78201,28000,32476.489578446595,88905.17348511326,-23952.19432822007
78202,10600,32443.641978708998,88872.32588539046,-23985.041927972452
78203,8000,32125.73346057144,88554.41736725144,-24302.95044610857
78204,17600,31204.42153127171,87633.1054379376,-25224.262375394177
78205,22000,30466.71920895465,86895.4031156207,-25961.964697711403
78206,7200,30049.983219867183,86478.66712654526,-26378.70068681089
78207,17000,29689.189548312417,86117.87345499161,-26739.494358366777
78208,15000,28958.915429035904,85387.59932428655,-27469.76846621474
78209,16800,28624.920061787758,85053.60394500538,-27803.763821429864
78210,15750,28205.131636124588,84633.81550966746,-28223.552237418287
78211,9000,27930.208476001688,84358.89233397043,-28498.47538196705
78212,25000,27488.61359646508,83917.29744513446,-28940.07025220431
78213,20000,27148.169039877277,83576.85288855755,-29280.514808802996
78214,20000,27175.591532245486,83604.27538092676,-29253.092316435785
78215,21000,27126.0537548418,83554.73760350698,-29302.630093823376
78216,28000,27017.684169096727,83446.36801777461,-29410.99967958116
78217,13230,27107.978658823646,83536.6625074932,-29320.70518984591
78218,22000,27143.592925272256,83572.27675595251,-29285.090905408004
